Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References
12351,AZ,Electric Vehicle (EV) Charging Rates - Tuscon Electric Power (TEP),"TEP offers three time-of-use (TOU) rates for residential customers with
EVs. For more information, see the TEP [Rates for EV
Owners](https://www.tep.com/rates-for-ev-owners/) website.
",,,false,60,Utility/Private Incentives,"",2019-12-19 16:46:58 UTC,,,,"",ELEC|PHEV,TOU,"",IND,""
12353,NY,Electric Vehicle Charging Station Incentive Program - PSEG Long Island,"Public Service Enterprise Group (PSEG) Long Island offers customers an
incentive to own and operate direct current fast charging (DCFC)
stations. Award amounts are dependent on eligibility year, DCFC power
rating, and the configuration of the charging equipment. Funds are
awarded on a first-come, first-served basis. For more information, see
the PSEG Long Island [DCFC
Charging](https://www.psegliny.com/saveenergyandmoney/greenenergy/ev/dcfc)
website.
",,,false,62,Utility/Private Incentives,"",2019-12-19 16:56:30 UTC,2026-01-01 00:00:00 UTC,,,"",PHEV,GNT,"",STATION|FLEET|IND,""
12355,TX,Electric Vehicle (EV) Charging Station Rebate – United Cooperative Services (UCS),"UCS offers residential customers a rebate of 50% of the cost to install
a Level 2 EV charging station, up to \$500. For more information,
including eligibility and how to apply, see the UCS [Energy Rebate
Programs](https://www.united-cs.com/rebate-programs) website.
",,,false,85,Utility/Private Incentives,"",2019-12-19 17:17:29 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12356,VT,Plug-in Electric Vehicle and Off-Road Equipment Rebates - VPPSA,"Vermont Public Power Supply Authority (VPPSA) member customers are
eligible for rebates of up to \$1,000 on the purchase of a new
all-electric vehicle (EV), and up to \$500 on the purchase of a new
plug-in hybrid electric vehicle (PHEV). VPPSA also offers rebates of
\$500 for the purchase of a pre-owned EV and \$250 for the purchase of a
pre-owned PHEV. Low-income customers may receive an additional \$400
rebate for a new EV or PHEV.

Additional rebates are available for the purchase of an electric
forklift, residential or commercial lawnmower, and other yard care
equipment.

For more information visit the VPPSA [Electric Vehicle
Rebate](https://vppsa.com/resources/rebate-forms/) website.
",,,false,36,Utility/Private Incentives,"",2020-07-11 12:27:59 UTC,,,,Vehicle Purchase and Infrastructure Development Incentives,ELEC|PHEV,RBATE,"",IND,""
12357,VT,Electric Vehicle (EV) Rebate - Stowe Electric,"Stowe Electric offers customers rebates for the purchase or lease of
EVs. New plug-in hybrid electric vehicles (PHEVs) are eligible for a
\$750 rebate, new all-electric vehicles are eligible for a rebate up to
\$1,000, and income-qualifying customers are eligible for an additional
\$250 rebate for either vehicle. Stowe Electric also offers a \$300
rebate for the purchase of pre-owned EVs and PHEVs. For more
information, including how to apply, see the Stowe Electric [Rebate
Programs](https://www.stoweelectric.com/programs/rebate-programs)
website.
",,,false,27,Utility/Private Incentives,"",2019-12-20 16:37:47 UTC,,,,Vehicle Purchase and Infrastructure Development Incentives,ELEC|PHEV,RBATE,"",IND,""
12373,MD,Electric Vehicle (EV) Charging Station Residential Rebate - Potomac Edison,"Potomac Edison offers residential customers a \$300 rebate for the
purchase and installation of a qualified Level 2 EV charging station
through the EV Driven Program. For more information, including
eligibility and qualifying EV charging stations, see the [EV
Driven](https://firstenergycorp.com/content/customer/help/saving_energy/electric-vehicles/maryland-ev/maryland-ev.html)
website.
",,,false,5,Utility/Private Incentives,"",2020-02-03 17:47:52 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12374,MD,Electric Vehicle (EV) Charging Rate Incentive - Potomac Edison,"Potomac Edison offers residential customers the opportunity to earn 2
cents per kilowatt-hour when charging with eligible EV charging stations
during off-peak hours through the EV Driven Off-Peak Rewards Program.
For more information, see the [EV
Driven](https://firstenergycorp.com/content/customer/help/saving_energy/electric-vehicles/maryland-ev/maryland-ev.html)
website.
",,,false,8,Utility/Private Incentives,"",2020-02-03 17:51:59 UTC,,,,"",ELEC|PHEV,OTHER,"",IND,""
12378,IN,Electric Vehicle (EV) Time-Of-Use (TOU) Rate and EV Charging Station Rebate - Indiana Michigan Power,"Indiana Michigan Power offers a TOU rate to residential customers who
own or lease a qualified EV. Indiana Michigan Power may require
customers to install a metering system that is capable of separately
tracking EV charging. Residential customers that enroll in the EV TOU
rate may also be eligible for a \$500 rebate for the purchase of a Level
2 EV charging station or for the pre-wiring necessary to support a Level
2 EV charging station. For more information, see the Indiana Michigan
Power [Rates and
Tariffs](https://www.indianamichiganpower.com/account/bills/rates/IandMRatesTariffsIN.aspx)
website.
",,,false,64,Utility/Private Incentives,"",2023-03-01 14:52:24 UTC,,,,"",ELEC|PHEV,RBATE|TOU,"",IND,""
12386,VA,Electric Vehicle (EV) Time-of-Use (TOU) Rate – Appalachian Power Company,"Appalachian Power Company offers a TOU rate to residential customers
that own an EV. Eligible customers must have a meter that is capable of
separately identifying EV usage. For more information, including billing
rates and additional service conditions, see the Appalachian Power
Company [Virginia Rates &
Tariffs](https://www.appalachianpower.com/account/bills/rates/apcoratestariffsva.aspx)
website. This service is experimental and only available until September
12, 2023.
",,,false,30,Utility/Private Incentives,"",2020-04-08 17:13:15 UTC,2023-09-12 00:00:00 UTC,,,"",ELEC|PHEV,TOU,"",IND,""
12395,OR,Electric Vehicle (EV) Time-Of-Use (TOU) Rate - Portland General Electric (PGE),"PGE offers a TOU electricity rate for customers with an EV. Additional
terms and conditions apply. For more information, see the PGE [TOU
Pricing](https://portlandgeneral.com/about/info/pricing-plans/time-of-use/time-of-use-pricing-home)
website.
",,,false,45,Utility/Private Incentives,"",2020-05-01 13:20:23 UTC,,,,"",ELEC|PHEV,TOU,"",IND,""
12403,LA,Electric Vehicle (EV) Charging Station Rebate – Southwestern Electric Power Company (SWEPCO),"SWEPCO offers residential customers a \$250 rebate for the installation
of an ENERGY STAR certified Level 2 EV charging station. Additional
terms and conditions apply. For more information, including how to apply
and funding availability, see the SWEPCO [Level 2 Home EV Charging
Station Rebate
Program](https://www.swepco.com/clean-energy/electric-cars/charging-station)
website.
",,,false,40,Utility/Private Incentives,"",2021-09-14 19:21:25 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12405,TX,Electric Vehicle (EV) Charging Station Rebate – Southwestern Electric Power Company (SWEPCO),"SWEPCO offers residential customers a \$250 rebate for the installation
of an ENERGY STAR certified Level 2 EV charging station. Rebates are
available on a first-come, first-served basis. Additional terms and
conditions apply. For more information, including how to apply, see the
SWEPCO [Level 2 Home EV Charging Station Rebate
Program](https://www.swepco.com/clean-energy/electric-cars/charging-station)
website
",,,false,60,Utility/Private Incentives,"",2020-05-11 18:21:20 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12410,GA,Electric Vehicle (EV) Residential Charging Station Rebate – Georgia Power,"Georgia Power offers residential customers a \$250 rebate for Level 2 EV
chargers installed between January 1, 2023, and December 31, 2023. For
more information, including eligible EV chargers and how to apply, see
the Georgia Power [Electric
Vehicles](https://www.georgiapower.com/electricvehicles) website.
",,,false,54,Utility/Private Incentives,"",2020-05-11 19:12:24 UTC,2021-12-31 00:00:00 UTC,,,"",ELEC|PHEV,RBATE,"",IND,""
12414,NE,Electric Vehicle (EV) and EV Charging Station Rebates – NPPD,"Nebraska Public Power District (NPPD) offers residential customers a
\$500 rebate for the installation of an eligible Level 2 EV charging
station. NPPD also offers residential customers an additional rebate of
up to \$600 for the pre-wiring upgrades necessary to support EV charging
stations. Eligible residential customers include single- and
multi-family residences.

NPPD offers non-profit customers a 90% reimbursement for the
installation of a public Level 2 or direct current fast charging (DCFC)
station. New commercial construction projects are eligible for a
reimbursement of 100% of electrical conduit upgrade costs required to
support EV charging stations, up to \$1,000. NPPD also offers business
customers a rebate for EV charging stations, up to \$200 per kilowatt.
Businesses may receive a maximum of four rebates for Level 2 charging
stations or one rebate for a DCFC station. Rebates are available on a
first-come, first-served basis. For more information, including eligible
EV charging stations and how to apply, see the NPPD [Incentive
Programs](https://www.nppd.com/save-money/incentives-programs) website.
",,,false,45,Utility/Private Incentives,"",2023-03-03 20:20:46 UTC,,,,"",ELEC|PHEV,RBATE,"",FLEET|MUD|OTHER|IND,""
12415,NE,Electric Vehicle (EV) and EV Charging Station Rebate – SPPD,"Southern Public Power District (SPPD) offers residential customers a
\$500 rebate for the installation of an eligible Level 2 EV charging
station. SPPD also offers residential customers an additional rebate of
up to \$600 for the pre-wiring upgrades necessary to support EV charging
stations. Eligible residential customers include single- and
multi-family residences.

SPPD offers non-profit customers a 90% reimbursement for the
installation of a public Level 2 or direct current fast charging (DCFC)
station. New commercial construction projects are eligible for a
reimbursement of 100% of electrical conduit upgrade costs required to
support EV charging stations, up to \$1,000. SPPD also offers business
customers a rebate for EV charging stations, up to \$200 per kilowatt.
Businesses may receive a maximum of four rebates for Level 2 charging
stations or one rebate for a DCFC station. Rebates are available on a
first-come, first-served basis. For more information, including eligible
EV charging stations and how to apply, see the SPPD [Incentive
Programs](https://southernpd.com/incentive-programs/) website.
",,,false,55,Utility/Private Incentives,"",2023-03-03 20:17:19 UTC,,,,"",ELEC|PHEV,RBATE,"",FLEET|MUD|OTHER|IND,""
12424,DE,Electric Vehicle (EV) Time-Of-Use (TOU) Rate– Delmarva Power,"Delmarva Power offers a TOU rate option to residential customers that
own EVs. For more information, see the Delmarva Power [EV
Programs](https://www.delmarva.com/SmartEnergy/InnovationTechnology/Pages/ElectricVehicles/DE/ElectricVehicleProgram.aspx)
website.
",,,false,8,Utility/Private Incentives,"",2020-07-10 14:55:16 UTC,,,,"",ELEC|PHEV,TOU,"",IND,""
12433,CO,Electric Vehicle (EV) Charging Station Rebate - San Isabel Electric Association (SIEA),"SIEA offers customers rebates for the purchase and installation of Level
2 and direct current fast charging (DCFC) stations. Rebates are
available in the following amounts:

  Technology Type                          Rebate Amounts
  ---------------------------------------- --------------------------------------
  Non-Networked Level 2                    50% of eligible costs, up to \$500
  Networked Level 2                        50% of eligible costs, up to \$1,000
  DCFC with 50 kilowatt (kW) Peak Output   50% of eligible costs, up to \$3,000
  DCFC with 100kW+ Peak Output             50% of eligible costs, up to \$5,000

For more information, including how to apply, see the SIEA [EV
Education](https://siea.com/empowereveducation/) website.
",,,false,35,Utility/Private Incentives,"",2020-07-13 01:02:09 UTC,,,,"",ELEC|PHEV,RBATE,"",FLEET|MUD|IND,""
12434,CO,Electric Vehicle (EV) Rebate - San Isabel Electric Association (SIEA),"SIEA residential customers a \$500 rebate for the purchase of qualified
EVs. For more information, including how to apply, see the SIEA [EV
Education](https://siea.com/empowereveducation/) website.
",,,false,36,Utility/Private Incentives,"",2020-07-13 01:03:47 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12435,CO,Residential Electric Vehicle (EV) Charging Station Rebate – Black Hills Energy,"Black Hills Energy offers residential customers a \$500 rebate for the
purchase and installation of a Level 2 EV charging station. Low-income
residents are eligible for a rebate of up to \$1,300. For more
information, including application details, see the [Residential
Rebate](https://www.blackhillsenergy.com/efficiency-and-savings/welcome-ready-ev/welcome-colorado-ready-ev/residential-rebates)
website.
",,,false,37,Utility/Private Incentives,"",2022-11-17 21:48:27 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12479,MN,Electric Vehicle (EV) Charging Station Rebate - Runestone Electric Association,"Runestone Electric Association offers rebates to residential customers
of up to \$500 for the installation of Level 2 EV charging station. To
receive the full rebate, eligible applicants must enroll EV charging
stations on a time-of-use rate (TOU). EV charging stations not installed
on TOU rate will receive \$250. For more information, including
eligibility requirements, see the Runestone Electric Association
[EV](https://www.runestoneelectric.com/energy-wise-programs/electric-vehicles/)
website.
",,,false,47,Utility/Private Incentives,"",2020-08-13 02:30:39 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12492,OK,Electric Vehicle (EV) Rebate – Oklahoma Electric Cooperative (OEC),"OEC offers a rebate of up to \$200 for customers who own an EV. Eligible
customers must own a Level 2 EV charging station and schedule vehicle
charging during off-peak hours. For more information, see the OEC
[Energy Efficiency
Rebates](https://okcoop.org/energy-efficiency-rebates/) website.
",,,false,50,Utility/Private Incentives,"",2020-11-11 21:34:59 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12493,MA,Electric Vehicle (EV) Charging Incentive - Eversource,"Eversource EV Home Charger Demand Response program offers residential
customers who charge their EV during off-peak periods a rebate of up
\$50 for enrolling in their program and \$20 annually. Additional terms
and conditions apply. For more information, see the Eversource [EV Home
Charger Demand
Response](https://www.eversource.com/content/wma/residential/save-money-energy/explore-alternatives/electric-vehicles/ev-charger-demand-response)
website.
",,,false,17,Utility/Private Incentives,"",2020-11-12 14:49:04 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|IND,""
12496,MI,Electric Vehicle (EV) Time-Of-Use (TOU) Rate and Rebate - Indiana Michigan Power,"Indiana Michigan Power offers a TOU rate to residential customers who
own a qualified EV. Customers that own an EV and install an EV charging
station may also be eligible for a \$500 rebate when enrolling in the
TOU program. For more information, including eligibility requirements,
see the Indiana Michigan Power [Michigan Electric
Rates](https://www.indianamichiganpower.com/company/about/rates/in)
website.
",,,false,49,Utility/Private Incentives,"",2020-11-12 16:15:44 UTC,,,,"",ELEC|PHEV,RBATE|TOU,"",IND,""
12497,MI,Electric Vehicle (EV) Charging Station Rebate – Holland Board of Public Works (HBPW),"HBPW offers residential customers a \$300 rebate for the purchase of a
non-ENERGY STAR certified Level 2 EV charging station and a \$325 rebate
for an ENERGY STAR certified Level 2 EV charging station. Residential
customers must also enroll in a time-of-use rate. For more information,
including eligibility requirements, see the HBPW
[EVs](https://www.hollandbpw.com/en/customer-service/residential/residential-rebates#ev)
website.
",,,false,53,Utility/Private Incentives,"",2020-11-12 16:25:43 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12507,CA,Electric Vehicle (EV) Time-of-Use (TOU) Rate – MCE,"MCE offers residential, multi-unit dwelling, and workplace customers TOU
rates for charging EVs. Additional terms and conditions apply. For more
information, see the MCE [EV Rate
Plans](https://www.mcecleanenergy.org/ev-charging/) website.
",,,false,108,Utility/Private Incentives,"",2020-11-13 15:36:43 UTC,,,,"",ELEC|PHEV,OTHER,"",MUD|OTHER|IND,""
12508,CA,Electric Vehicle (EV) Time-of-Use (TOU) Rate - Azusa Light & Water,"Azusa Light & Water offers a TOU rate to residential customers that own
or lease an EV. For more information, see Azusa's
[EVs](https://www.ci.azusa.ca.us/1625/Plug-In-Electric-Vehicles)
website.
",,,false,124,Utility/Private Incentives,"",2020-11-13 15:42:31 UTC,,,,"",ELEC|PHEV,OTHER,"",IND,""
12509,CA,Pre-Owned Electric Vehicle (EV) Rebate – Burbank Water and Power (BWP),"BWP offers residential customers a rebate of up to \$1,000 for the
purchase of a pre-owned EV. For more information, see the BWP [Used EV
Rebate](https://www.burbankwaterandpower.com/conservation/used-ev-rebate)
website.
",,,false,131,Utility/Private Incentives,"",2020-11-13 15:45:25 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12521,NY,Electric Vehicle (EV) Time-Of-Use (TOU) Rate - National Grid,"National Grid offers a TOU rate to residential customers that own or
lease eligible EVs. For more information, see the National Grid
[Nighttime is the Right Time to Charge Your
EV](https://www.nationalgridus.com/Time-of-Use) website.
",,,false,77,Utility/Private Incentives,"",2020-12-09 23:09:27 UTC,,,,"",ELEC|PHEV,TOU,"",IND,""
12558,NY,Electric Vehicle (EV) Time-Of-Use (TOU) Rate - Central Hudson,"Central Hudson offers a TOU rate for residential customers that own or
lease an eligible EV. Additional terms and conditions apply. For more
information, including how to enroll, see the Central Hudson [EV TOU
Rate](https://www.cenhud.com/my-energy/my-energy-options/time-of-use-billing/ev-time-of-use-rate/)
website.
",,,false,64,Utility/Private Incentives,"",2021-04-12 13:59:26 UTC,,,,"",ELEC|PHEV,TOU,"",STATION|IND,""
12571,AK,Residential Electric Vehicle (EV) Charging Station Credit – Chugach Electric Association (CEA),"CEA offers a \$200 bill credit to eligible residential customers who
provide proof of ownership of a Level 2 EV charging station. Customers
may receive up to \$400 per household. For more information, including
eligibility and data sharing requirements, see the CEA [Residential EV
Charging
Program](https://www.chugachelectric.com/energy-solutions/electric-vehicles/residential-ev-charging-program)
website.
",,,false,15,Utility/Private Incentives,"",2021-05-11 17:12:30 UTC,,,,Vehicle Purchase and Infrastructure Development Incentives,ELEC|PHEV,RBATE,"",IND,""
12574,AK,Electric Vehicle (EV) Time-of-Use (TOU) Rate – Alaska Electric Light & Power (AELP),"AELP offers a TOU rate to residential and small commercial customers
that own or lease EVs with batteries greater than 16 kilowatts. For more
information, see the AELP
[EV](https://www.aelp.com/Energy-Conservation/Electric-Vehicles)
website.
",,,false,19,Utility/Private Incentives,"",2021-05-11 17:23:27 UTC,,,,"",ELEC|PHEV,TOU,"",IND,""
12581,OR,Residential Electric Vehicle (EV) Charging Station Rebate – Portland General Electric (PGE),"PGE offers residential customers a rebate of \$500 for the purchase of a
Level 2 EV charging station. Customers that earn up to 80% median income
for their household size are eligible for a rebate of \$1,000. Rebates
are available on a first-come, first-served basis. For more information,
including eligibility requirements, see the PGE [Home EV Charging
Rebates](https://portlandgeneral.com/energy-choices/electric-vehicles-charging/charging-your-ev/ev-charging-pilot-program-home)
website.
",,,false,50,Utility/Private Incentives,"",2021-05-11 19:42:40 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12598,CA,Electric Vehicle (EV) Time-of-Use (TOU) Rate – Liberty Utilities,"Liberty Utilities offers residential and commercial customers TOU rates
for charging EVs. For more information, see the Liberty Utilities [EV
Program](https://california.libertyutilities.com/portola/residential/drive-electric/electric-vehicle-program.html#navbar-hp-menu-el-res)
website.
",,,false,94,Utility/Private Incentives,"",2021-06-11 22:40:09 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|IND,""
12599,CA,Electric Vehicle (EV) Charging Station Rebate – Liberty Utilities ,"Liberty Utilities offers residential customers a rebate of \$1,500 and
commercial customers a rebate of \$2,500 for the purchase and
installation of Level 2 EV charging stations at their home or small
business. For more information, see the Liberty Utilities [EV
Program](https://california.libertyutilities.com/portola/residential/drive-electric/electric-vehicle-program.html#navbar-hp-menu-el-res)
website.
",,,false,96,Utility/Private Incentives,"",2021-06-11 22:42:58 UTC,,,,"",ELEC|PHEV,RBATE,"",STATION|FLEET|IND,""
12601,CA,Electric Vehicle (EV) and EV Charging Station Rebates - TID,"Turlock Irrigation District (TID) offers residential customers a \$500
rebate for the purchase or lease of a qualifying new or pre-owned EV.
TID also offers residential customers a rebate of \$300 for the purchase
and installation of a qualifying Level 2 EV charging station. Low-income
customers enrolled in the TID CARES Program are eligible for an
additional rebate of \$700 per EV and \$100 per EV charging station. Up
to two rebates may be claimed for EVs and EV charging stations per
residential account. For more information, including eligibility
requirements, see the TID [Residential EV
Rebates](https://www.tid.org/customer-service/save-energy-money/electric-vehicles/)
and [CARES
Program](https://www.tid.org/customer-service/save-energy-money/rebates/residential-ev/)
website.
",,,false,90,Utility/Private Incentives,"",2021-06-14 16:32:40 UTC,,,,"",ELEC|PHEV,RBATE,"",STATION|IND,""
12605,WA,Residential Electric Vehicle (EV) Charging Station Rebate - Snohomish Public Utility District (PUD),"Snohomish PUD offers residential customers a \$350 rebate for the
purchase and installation of qualified Level 2 EV charging station. For
more information, see the Snohomish PUD
[EV](https://www.snopud.com/save-energy/electric-vehicles/residential/tax-credits-rebates/)
website.
",,,false,74,Utility/Private Incentives,"",2021-06-14 17:22:55 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12608,WA,Electric Vehicle (EV) Charging Station Rebate – Clark Public Utilities (CPU),"CPU offers customers rebates for the purchase and installation of Level
2 EV charging station. Rebates are available in the following amounts:

::: {data-align=""center""}
  Eligible Customers                        EV Charging Station Type                       Rebate Amount
  ----------------------------------------- ---------------------------------------------- ---------------
  Residential                               Non-ENERGY STAR certified; not Wi-Fi enabled   \$100
  Residential                               Mobile connector for 240V outlet               \$100
  Residential, Commercial, and Industrial   ENERGY STAR certified; Wi-Fi enabled           \$500
:::

For more information, including funding availability, see the CPU
[Residential Electric
Vehicle](https://www.clarkpublicutilities.com/residential-customers/reduce-energy-waste-and-lower-your-bill/all-rebates-incentives-and-low-interest-loans/electric-vehicle-program/)
website and the CPU [Commercial and Industrial Electric
Vehicle](https://www.clarkpublicutilities.com/residential-customers/reduce-energy-waste-and-lower-your-bill/all-rebates-incentives-and-low-interest-loans/electric-vehicle-program/)
website.
",,,false,74,Utility/Private Incentives,"",2021-06-14 17:32:49 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12612,TX,Electric Vehicle (EV) Charging Station Rate Incentives - CPS Energy,"CPS Energy offers a \$250 bill credit to residential customers who own a
Level 2 EV charging station and allow CPS Energy to make remote
adjustments to their EV charging station when electricity demand is
high. CPS Energy also offers residential customers a \$125 bill credit
if they agree to charge during off-peak hours. Customers may earn an
additional \$10 bill credit per month if they limit charging during peak
hours to twice a month. For more information, visit the CPS [FlexEV
Rewards](https://www.cpsenergy.com/en/about-us/programs-services/electric-vehicles/ev-charging-solutions.html)
website.
",,,false,55,Utility/Private Incentives,"",2022-03-11 14:03:55 UTC,,,,"",ELEC|PHEV,TOU,"",STATION|IND,""
12615,VA,Residential Electric Vehicle (EV) Charging Station Rebate – Dominion Energy,"Dominion Energy offers residential customers a rebate of \$125 for the
purchase of a new Level 2 EV charging station. To be eligible, customers
must enroll in Dominion Energy's demand response program and register
their EV charging station on or after March 1, 2021. Customers will also
receive an annual payment of \$40 on the anniversary of their enrollment
in the demand response program. For more information, including
additional eligibility requirements, see the Dominion Energy [EV Charger
Rewards](https://www.dominionenergy.com/virginia/save-energy/ev-charger-rewards)
website.
",,,false,25,Utility/Private Incentives,"",2021-06-21 20:53:28 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12630,OR,Electric Vehicle (EV) Rebate,"The Charge Ahead Rebate Program offers low- and medium-income Oregon
residents a rebate of up to \$5,000 for the purchase or lease of a new
or used EV, including plug-in hybrid vehicles. Residents purchasing a
new EV may combine this rebate with the [Clean Vehicle
Rebate](https://afdc.energy.gov/laws/12139) to receive a maximum rebate
of \$7,500. Qualifying residents are considered households with income
levels that do not exceed 400% of the federal poverty line. For more
information, see the [Charge Ahead Rebate
Program](https://www.oregon.gov/deq/aq/programs/Pages/Charge-Ahead-Rebate.aspx)
website. (Reference [Oregon Revised
Statutes](https://www.oregonlegislature.gov/) 468.442 and 468.446)
",2021-06-10 00:00:00 UTC,,false,5,State Incentives,"",2021-07-13 20:34:38 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,https://olis.oregonlegislature.gov/|https://www.oregonlegislature.gov/
12632,OR,Electric Vehicle (EV) Charging Station Rebate – Consumers Power Inc. (CPI),"CPI offers customers a \$200 rebate for qualifying EV charging stations
installed after April 1, 2020. For more information, including
eligibility requirements and qualifying EV charging stations, see the
CPI [Electric Vehicle Charger
Rebate](https://www.directefficiency.com/cpi-level-2-electric-vehicle-charger-rebate-application/)
website.
",,,false,60,Utility/Private Incentives,"",2021-07-13 20:40:20 UTC,,,,"",ELEC|PHEV,RBATE,"",FLEET|IND,""
12644,NM,Electric Vehicle (EV) Charging Station Rebate – Powering New Mexico (PNM),"PNM offers residential customers a \$300 rebate for the purchase of a
Level 2 ENERGY STAR certified EV charging station. For more information,
including eligibility requirements, see the PNM [EV Discounts and
Rebates](https://www.pnm.com/evoffer) website.
",,,false,5,Utility/Private Incentives,"",2021-07-23 11:34:54 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12652,MN,Electric Vehicle (EV) Time-Of-Use (TOU) Rate – Runestone Electric Association,"Runestone Electric Association offers a TOU rate to residential
customers that own an EV. Customers must separately meter electricity
used for EV charging. For more information, including eligibility
requirements, see the Runestone Electric Association
[EV](https://www.runestoneelectric.com/energy-wise-programs/electric-vehicles/)
website.
",,,false,55,Utility/Private Incentives,"",2021-08-11 04:00:10 UTC,,,,"",ELEC|PHEV,TOU,"",IND,""
12666,IL,Electric Vehicle (EV) Time-Of-Use (TOU) Rate - Ameren Illinois,"Ameren Illinois offers a TOU rate to residential customers that own or
lease a EV. For more information, see the Ameren Illinois [EV Rate
Residential
Program](https://www.ameren.com/illinois/residential/electric-vehicles/rate)
website.
",,,false,2,Utility/Private Incentives,"",2021-09-13 16:25:54 UTC,,,,"",ELEC|PHEV,TOU,"",IND,""
12667,AR,Electric Vehicle (EV) Charging Station Grants,"The Arkansas Department of Environmental Quality's (ADEQ) offers rebates
to government, private, and non-profit entities for the construction and
installation costs of Level 2 EV charging stations. Funding is available
in the following amounts:

Access

Applicant Type

Maximum Rebate (One Port)

Maximum Rebate (Two or More Ports)

Public

Government

\$6,850

\$9,300

Public

Non-Government

\$5,325

\$7,225

Private

Workplace

\$1,875

\$3,375

Private

Multi-Unit Dwelling

\$1,875

\$3,375

Rebates are awarded on a first-come, first served basis. The program is
funded by Arkansas's portion of the [Volkswagen Environmental Mitigation
Trust](https://www.epa.gov/enforcement/volkswagen-clean-air-act-civil-settlement).
For more information, including eligibility and how to apply, see the
ADEQ [Level 2 Rebate
Program](https://www.adeq.state.ar.us/energy/opportunities/evse/)
website.

(Reference [Arkansas Code 15-10-101 and 19-5-1273](http://www.lexisnexis.com/hottopics/arcode/Default.asp))",,,false,150,State Incentives,"",2021-09-13 18:03:00 UTC,,,,"",ELEC|PHEV,GNT,"",STATION|FLEET|GOV|MUD|IND,http://www.lexisnexis.com/hottopics/arcode/Default.asp
12668,CT,Residential Electric Vehicle (EV) Charging Station Rebate and Charging Rate Incentive – Eversource,"Eversource offers residential customers an incentive of up to \$300 to
enroll in a demand response managed charging program. For more
information, see the Eversource
[ConnectedSolutions](https://www.eversource.com/content/ct-c/residential/save-money-energy/explore-alternatives/electric-vehicles/ev-charger-demand-response)
website.
",,,false,40,Utility/Private Incentives,"",2021-09-13 20:58:17 UTC,,,,"",ELEC|PHEV,OTHER,"",IND,""
12674,MI,Electric Vehicle (EV) Charging Station Rebate – Lansing Board of Water & Light (BWL),"BWL offers a \$1,000 rebate for the installation of a Level 2 EV
charging station to residential customers who purchase or lease an EV.
For more information, including eligibility requirements, see the BWL
[EVs](https://www.lbwl.com/pev) website.
",,,false,60,Utility/Private Incentives,"",2021-09-22 19:55:29 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12675,MI,Electric Vehicle (EV) Time-of-Use (TOU) Rate – Lansing Board of Water & Light (BWL),"BWL offers a TOU rate to residential customers who own or lease an EV.
For more information, including eligibility requirements, see the BWL
[EVs](https://www.lbwl.com/pev) website.
",,,false,65,Utility/Private Incentives,"",2021-09-22 19:57:16 UTC,,,,"",ELEC|PHEV,TOU,"",IND,""
12686,NC,Electric School Bus and Infrastructure Rebate - Duke Energy,"Duke Energy offers public and charter schools a rebate of up to
\$215,000 for the purchase of electric school buses and associated
charging infrastructure. Rebates are awarded on a first-come,
first-served basis. For more information, including eligibility
requirements, see the [Duke Energy Park and
Plug](https://www.duke-energy.com/business/products/park-and-plug/electric-school-buses)
website
",,,false,27,Utility/Private Incentives,"",2021-10-11 22:22:47 UTC,,,,"",ELEC|PHEV,RBATE,"",GOV|IND,""
12692,WA,Electric Vehicle (EV) Charging Station Rebate – Tacoma Public Utility (TPU),"TPU offers residential customers a \$400 rebate, in the form of bill
credit, for the installation of a Level 2 EV charging station, a smart
splitter, or a 240-volt outlet. Applicants may receive one rebate per
installation, up to \$600 total. For more information, see the TPU [EV
Charging](https://www.mytpu.org/ways-to-save/residential-incentives/ev-charging/)
website.
",,,false,71,Utility/Private Incentives,"",2022-04-11 16:20:13 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
