Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References
8631,CA,Electric Vehicle Supply Equipment (EVSE) Incentive - Coulomb Technologies,"Coulomb Technologies' ChargePoint America ( http://www.chargepointamerica.com/ ) program offers EVSE at no
cost to individuals or entities in the San Jose, San Francisco
Bay, Sacramento, and Los Angeles metropolitan area. To be
eligible for free home charging stations, individuals living
within the specified areas must purchase a qualified plug-in
electric vehicle. Application information is available on the
ChargePoint America website. In most cases, installation will be
paid for by the EVSE owner; some cities, states, and utilities,
however, will provide funding towards installation costs. All
participants in the ChargePoint America program must agree to
anonymous data collection after installation. Additional
restrictions may apply.",,,false,85,Utility/Private Incentives,"",,2012-07-01 00:00:00 UTC,,,"",ELEC|HEV|PHEV,OTHER,"",FLEET|OTHER|IND,""
8632,MI,Electric Vehicle Supply Equipment (EVSE) Incentive - Coulomb Technologies,"Coulomb Technologies' ChargePoint America ( http://www.chargepointamerica.com/ ) program offers EVSE at no
cost to individuals or entities in southern Michigan. To be
eligible for free home charging stations, individuals living
within the specified areas must purchase a qualified plug-in
electric vehicle. Application information is available on the
ChargePoint America website. In most cases, installation will be
paid for by the EVSE owner; some cities, states, and utilities,
however, will provide funding towards installation costs. All
participants in the ChargePoint America program must agree to
anonymous data collection after installation. Additional
restrictions may apply.",,,false,40,Utility/Private Incentives,"",,2012-07-01 00:00:00 UTC,,,"",ELEC|HEV|PHEV,OTHER,"",FLEET|OTHER|IND,""
8633,NY,Electric Vehicle Supply Equipment (EVSE) Incentive - Coulomb Technologies,"Coulomb Technologies' ChargePoint America ( http://www.chargepointamerica.com/ ) program offers EVSE at no
cost to individuals or entities in the New York City metropolitan
area. To be eligible for free home charging stations, individuals
living within the specified area must purchase a qualified
plug-in electric vehicle. Application information is available on
the ChargePoint America website. In most cases, installation will
be paid for by the EVSE owner; some cities, states, and
utilities, however, will provide funding towards installation
costs. All participants in the ChargePoint America program must
agree to anonymous data collection after installation. Additional
restrictions may apply.",,,false,60,Utility/Private Incentives,"",,2012-07-01 00:00:00 UTC,,,"",ELEC|HEV|PHEV,OTHER,"",FLEET|OTHER|IND,""
8634,FL,Electric Vehicle Supply Equipment (EVSE) Incentive - Coulomb Technologies,"Coulomb Technologies' ChargePoint America ( http://www.chargepointamerica.com/ ) program offers EVSE at no
cost to individuals or entities in the Orlando metropolitan area.
To be eligible for free home charging stations, individuals
living within the specified area must purchase a qualified
plug-in electric vehicle. Application information is available on
the ChargePoint America website. In most cases, installation will
be paid for by the EVSE owner; some cities, states, and
utilities, however, will provide funding towards installation
costs. All participants in the ChargePoint America program must
agree to anonymous data collection after installation. Additional
restrictions may apply.",,,false,45,Utility/Private Incentives,"",,2012-07-01 00:00:00 UTC,,,"",ELEC|HEV|PHEV,OTHER,"",FLEET|OTHER|IND,""
8635,VA,Electric Vehicle Supply Equipment (EVSE) Incentive - Coulomb Technologies,"Coulomb Technologies' ChargePoint America ( http://www.chargepointamerica.com/ ) offers EVSE at no cost to
individuals in the Washington, DC metropolitan area, including
Northern Virginia. To be eligible for free home charging
stations, individuals living within the specified area must
purchase a qualified plug-in electric vehicle. Application
information is available on the ChargePoint America website. In
most cases, installation will be paid for by the EVSE owner; some
cities, states, and utilities, however, will provide funding
towards installation costs. All participants in the ChargePoint
America program must agree to anonymous data collection after
installation. Additional restrictions may apply.",,,false,10,Utility/Private Incentives,"",,2012-07-31 00:00:00 UTC,,,"",ELEC|HEV|PHEV,OTHER,"",FLEET|OTHER|IND,""
8636,MD,Electric Vehicle Supply Equipment (EVSE) Incentive - Coulomb Technologies,"Coulomb Technologies' ChargePoint America ( http://www.chargepointamerica.com/ ) program offers EVSE at no
cost to individuals or entities in the Washington, DC
metropolitan area. To be eligible for free home charging
stations, individuals living within the specified area must
purchase a qualified plug-in electric vehicle. Application
information is available on the ChargePoint America website. In
most cases, installation will be paid for by the EVSE owner; some
cities, states, and utilities, however, will provide funding
towards installation costs. All participants in the ChargePoint
America program must agree to anonymous data collection after
installation. Additional restrictions may apply.",,,false,40,Utility/Private Incentives,"",,2012-07-31 00:00:00 UTC,,,"",ELEC|HEV|PHEV,OTHER,"",FLEET|OTHER|IND,""
8637,DC,Electric Vehicle Supply Equipment (EVSE) Incentive - Coulomb Technologies,"Coulomb Technologies' ChargePoint America ( http://www.chargepointamerica.com/ ) program offers EVSE at no
cost to individuals or entities in the Washington, DC
metropolitan area. To be eligible for free home charging
stations, individuals living within the specified area must
purchase a qualified plug-in electric vehicle. Application
information is available on the ChargePoint America website. In
most cases, installation will be paid for by the EVSE owner; some
cities, states, and utilities, however, will provide funding
towards installation costs. All participants in the ChargePoint
America program must agree to anonymous data collection after
installation. Additional restrictions may apply.",,,false,25,Utility/Private Incentives,"",,2012-07-01 00:00:00 UTC,,,"",ELEC|HEV|PHEV,OTHER,"",FLEET|OTHER|IND,""
8840,HI,Plug-In Electric Vehicle (PEV) and Electric Vehicle Supply Equipment (EVSE) Rebates,"Qualified Hawaii residents, businesses, government agencies, and
non-profit agencies may apply for rebates for the purchase of PEVs and
EVSE through Hawaii's EV Ready Rebate Program (Program). PEV rebates are
20% of the vehicle purchase price, up to \$4,500, and are restricted to
one PEV per applicant. To qualify, the PEV must be included in the list
of U.S. Internal Revenue Service-approved vehicles for the Qualified
Plug-in Electric Drive Motor Vehicle Credit and be purchased in Hawaii
on or after August 1, 2010. EVSE rebates are 30% of the charging system
cost including installation, up to \$500. EVSE must be purchased on or
after August 1, 2010, and installed before the rebate program ends; EVSE
product and installation requirements apply. Rebates are issued on a
first-come, first-served basis. The Program will continue until November
1, 2012, or until funds are exhausted. For more information, see the
Program website.
",,,false,10,State Incentives,"",,2012-05-03 00:00:00 UTC,,,"",ELEC|HEV|PHEV,RBATE,"",STATION|FLEET|IND,""
9092,NJ,Electric Vehicle Supply Equipment (EVSE) Incentive - Coulomb Technologies,"Coulomb Technologies' ChargePoint America ( http://www.chargepointamerica.com/ ) program offers EVSE at no
cost to individuals or entities in the New York City metropolitan
area. To be eligible for free home charging stations, individuals
living within the specified area must purchase a qualified
plug-in electric vehicle. Application information is available on
the ChargePoint America website. In most cases, installation will
be paid for by the EVSE owner; some cities, states, and
utilities, however, will provide funding towards installation
costs. All participants in the ChargePoint America program must
agree to anonymous data collection after installation. Additional
restrictions may apply.",,,false,25,Utility/Private Incentives,"",,2012-07-31 00:00:00 UTC,,,"",ELEC|HEV|PHEV,OTHER,"",FLEET|OTHER|IND,""
9094,CT,Electric Vehicle Supply Equipment (EVSE) Incentive - Coulomb Technologies,"Coulomb Technologies' ChargePoint America ( http://www.chargepointamerica.com/ ) program offers EVSE at no
cost to individuals or entities in the New York City metropolitan
area. To be eligible for free home charging stations, individuals
living within the specified area must purchase a qualified
plug-in electric vehicle. Application information is available on
the ChargePoint America website. In most cases, installation will
be paid for by the EVSE owner; some cities, states, and
utilities, however, will provide funding towards installation
costs. All participants in the ChargePoint America program must
agree to anonymous data collection after installation. Additional
restrictions may apply.",2011-01-19 00:00:00 UTC,,false,35,Utility/Private Incentives,"",,2012-07-31 00:00:00 UTC,,,"",ELEC|HEV|PHEV,OTHER,"",FLEET|OTHER|IND,""
9213,VA,Plug-In Electric Vehicle (PEV) Charging Rate Reduction - Virginia Dominion Power,"Virginia Dominion Power offers two rates for residential customers who
own qualified PEVs, the Electric Vehicle (EV) Only Pricing Plan and the
EV + Home Pricing Plan. The EV Only Pricing Plan allows PEV owners to
take advantage of lower rates during off-peak hours. Under this plan,
customers must install an additional meter specifically for their
electric vehicle supply equipment (EVSE); Dominion will provide this
meter at no charge. The EV + Home Pricing Plan is a whole-house pricing
plan in which the customer\'s EVSE is treated as another appliance.
Dominion will provide a new meter at no charge to record energy usage in
30-minute intervals, allowing Dominion to apply pricing based on time of
day and encourage customers to charge their PEV during off-peak hours as
hours much as possible. Enrollment for PEV pricing plans is expected to
end September 1, 2016, with programs concluding after November 30, 2018.
",2011-01-01 00:00:00 UTC,2011-10-03 00:00:00 UTC,false,5,Utility/Private Incentives,"",2015-03-09 15:11:47 UTC,2016-11-30 00:00:00 UTC,,,"",ELEC|PHEV,OTHER,"",FLEET|OTHER|IND,""
9217,MI,Electric Vehicle Supply Equipment (EVSE) Rebate - DTE Energy,"DTE Energy will provide up to \$2,500 for the purchase and installation
of separately metered EVSE to the first 2,500 qualified customers who
purchase plug-in electric vehicles (PEVs) and enroll in the DTE PEV
rate. The program will expire in December 2014 or until the program has
been fully subscribed, whichever occurs first. For additional
information, see the DTE Energy Plug-In Electric Vehicles website.
",2010-05-01 00:00:00 UTC,,false,55,Utility/Private Incentives,"",,,2013-11-30 00:00:00 UTC,,"",ELEC|HEV|PHEV,OTHER,"",STATION|OTHER|IND,""
9295,NY,Plug-In Electric Vehicle Rebate - Long Island Power Authority (LIPA),"LIPA offers residential customers a one-time \$500 mail-in rebate for
qualifying plug-in hybrid electric or all-electric vehicles. Vehicles
must be purchased, registered, and owned by the LIPA customer during the
period beginning January 1, 2012, and ending December 31, 2012.
",2010-12-20 00:00:00 UTC,,false,55,Utility/Private Incentives,"",,2012-12-31 00:00:00 UTC,,,"",ELEC|HEV|PHEV,RBATE,"",IND,""
9297,TX,Electric Vehicle Supply Equipment (EVSE) Incentive - CPS Energy,"For a limited time, CPS Energy and the City of San Antonio are offering
qualified CPS Energy customers a rebate of 50% of the cost of Level 2
residential EVSE. The maximum rebate amount is \$1,000 for a
single-family home. Rebates will be available on a first come, first
served bases until the funds for the program are exhausted. A maximum of
50 rebates are available. For more information, see the CPS Energy
[Electric Vehicle Charger Rebates](http://www.cpsenergy.com/) website.
",2011-05-31 00:00:00 UTC,,false,80,Utility/Private Incentives,"",,2012-07-01 00:00:00 UTC,,,"",ELEC|HEV|PHEV,RBATE,"",IND,""
9302,MD,Electric Vehicle Supply Equipment (EVSE) Tax Credit,"The Maryland Energy Administration (MEA) offers an income tax credit
equal to 20% of the cost of qualified EVSE that meets the definition of
qualified alternative fuel vehicle fueling property as set forth in the
Internal Revenue Code. The credit may not exceed \$400 or the state
income tax imposed for that tax year, whichever is less. The tax credit
is limited to one EVSE system per individual and 30 EVSE systems per
business entity. Unused credits may not be carried over. MEA may adopt
regulations to limit the credit amounts. As of March 30, 2016, funds for
Fiscal Year 2016 are depleted (verified April 2016). MEA still accepts
applications and places applicants on a waiting list for rebates
resuming in July 2016. For more information, see MEA's EVSE Tax Credit
Program page. (Reference Maryland Statutes, Tax-General Code 10-729)
",2011-05-19 00:00:00 UTC,,false,10,State Incentives,"",,,2016-07-01 00:00:00 UTC,,"",ELEC|PHEV,TAX,"",FLEET|IND,http://mlis.state.md.us/
9393,TN,Plug-in Electric Vehicle (PEV) Rebate,"The Tennessee Department of Environment and Conservation (TDEC) offers a
rebate for qualifying PEVs purchased or leased after June 15, 2015. PEV
dealerships will distribute rebates to consumers in the amount of
\$2,500 for all-electric vehicles, and \$1,500 for plug-in hybrid
electric vehicles. To qualify, leased PEVs must have a minimum of a
three-year lease. Rebates are available on a first-come, first-served
basis, until all funds are exhausted.
",2011-06-21 00:00:00 UTC,2015-06-01 00:00:00 UTC,false,5,State Incentives,"",2016-09-28 15:51:57 UTC,,2016-04-15 00:00:00 UTC,,"",ELEC|PHEV,RBATE,"",FLEET|IND,""
9403,HI,Plug-In Electric Vehicle (PEV) High Occupancy Vehicle (HOV) Lane and Parking Fee Exemptions,"Qualified PEVs affixed with special state-issued PEV license plates may
use HOV lanes regardless of the number of passengers and are exempt from
parking fees charged by any state or county authority. PEVs displaying
state PEV license plates are also exempt from parking fees, except when
parked at a meter for more than 2.5 hours or the maximum time allowed to
park, whichever is longer. Parking fee exemptions do not apply to
parking fees assessed in increments longer than 24 hours, including
weekly, monthly, and annual parking permits. The exemptions are
effective through June 30, 2020. (Reference [Hawaii Revised
Statutes](https://www.capitol.hawaii.gov/) 291-71)
",1997-06-30 00:00:00 UTC,2012-06-30 00:00:00 UTC,false,10,State Incentives,"",,,,2020-06-30 00:00:00 UTC,"",ELEC|NEVS|PHEV,EXEM,"",FLEET|GOV|IND,https://www.capitol.hawaii.gov/
9472,NC,Electric Vehicle Supply Equipment (EVSE) Incentive - Duke Energy,"Duke Energy\'s Duke Energy
[Charge\|Carolinas](https://www.duke-energy.com/energy-education/energy-savings-and-efficiency/electric-vehicles)
pilot program provides qualified residential customers with Level 2 EVSE
and up to \$1,000 for EVSE installation. Duke Energy will service the
equipment and remotely access the EVSE to collect information in an
effort to better understand charging habits and the impact on the power
grid. At the end of the two-year pilot, participants will be able to
keep the EVSE for a fee of \$250 per unit.
",2011-08-31 00:00:00 UTC,,false,75,Utility/Private Incentives,"",,2012-03-31 00:00:00 UTC,,,"",ELEC|HEV|PHEV,OTHER|RBATE,"",FLEET|IND,""
9473,SC,Electric Vehicle Supply Equipment (EVSE) Incentive - Duke Energy,"Duke Energy's Duke Energy [Charge|Carolina](http://www.duke-energy.com/)
pilot program provides qualified residential customers with Level 2 EVSE
and up to \$1,000 for EVSE installation. Duke Energy will service the
equipment and remotely access the EVSE to collect information in an
effort to better understand charging habits and the impact on the power
grid. At the end of the two-year pilot, participants will be able to
keep the EVSE for a fee of \$250 per unit.
",2011-08-31 00:00:00 UTC,,false,58,Utility/Private Incentives,"",,2012-03-31 00:00:00 UTC,,,"",ELEC|HEV|PHEV,OTHER|RBATE,"",STATION|FLEET|IND,""
9474,IN,Electric Vehicle Supply Equipment (EVSE) Incentive - Duke Energy,"As part of Indiana\'s Project Plug-IN initiative, Duke Energy is
conducting a two-year pilot program that provides qualified residential
and commercial customers with Level 2 EVSE. Duke Energy will install the
EVSE at the home (covering up to \$1,000 in installation costs) or
business (covering up to \$1,500 in installation costs) and service the
equipment for the duration of the pilot program. Duke Energy will
remotely access the EVSE to collect information in an effort to better
understand charging habits and the impact on the power grid. At the end
of the pilot program, participants will be able to keep the EVSE at no
additional cost.
",2011-08-31 00:00:00 UTC,,false,72,Utility/Private Incentives,"",,,2012-12-31 00:00:00 UTC,,"",ELEC|HEV|PHEV,OTHER|RBATE,"",STATION|FLEET|IND,""
9555,OR,Alternative Fuel Vehicle (AFV) and Infrastructure Tax Credit for Businesses,"Business owners and others may be eligible for a tax credit of 35% of
eligible costs for qualified alternative fuel infrastructure projects,
or the incremental or conversion cost of two or more AFVs. Qualified
infrastructure includes facilities for mixing, storing, compressing, or
dispensing fuels for vehicles operating on alternative fuels. Qualified
alternative fuels include electricity, natural gas, gasoline blended
with at least 85% ethanol (E85), propane, and other fuels that the
Oregon Department of Energy (ODOE) approves. Unused credits may be
carried forward up to five years. Non-profit organizations and public
entities that do not have an Oregon tax liability may receive the credit
for an eligible project but must ""pass-through"" or transfer their
project eligibility to a pass-through partner in exchange for a lump-sum
cash payment. ODOE determines the rate that is used to calculate the
cash payment. The pass-through option is also available to a project
owner with an Oregon tax liability who chooses to transfer their tax
credit. The credit is available through the applicant's 2017 tax year.
For more information, see the ODOE [Transportation Tax
Credits](http://www.oregon.gov/energy/At-Work/Pages/Transportation-Tax-Credits.aspx)
website. (Reference [Oregon Revised
Statutes](https://www.oregonlegislature.gov/) 315.336, 469B.320, and
469B.323)
",2011-08-05 00:00:00 UTC,,false,20,State Incentives,"",,2017-12-31 00:00:00 UTC,,,"",AFTMKTCONV|BIOD|ETH|ELEC|NG|PHEV|LPG,TAX,"",STATION|MAN|FLEET|IND,http://www.leg.state.or.us/ors/home.htm
9556,NV,Alternative Fuel Vehicle (AFV) Parking Fee Exemption,"All local authorities with public metered parking areas within their
jurisdiction must establish a program for AFVs to park in these areas
without paying a fee. Each local authority is responsible for creating
an application process and issuing a distinctive decal for AFVs. The fee
for the decal may not exceed \$10 per year. This requirement does not
apply to parking areas associated with an airport. (Reference [Nevada
Revised Statutes](http://www.leg.state.nv.us/law1.cfm) 484A.468)
",2011-06-16 00:00:00 UTC,,false,15,State Incentives,"",,2018-01-01 00:00:00 UTC,,,"",ELEC|HY|NG|PHEV|LPG,EXEM,"",IND,http://www.leg.state.nv.us/law1.cfm
9692,MI,Alternative Fuel Vehicle (AFV) Tax Exemption,"Qualified AFVs are exempt from personal property taxes. The
exemption only applies to personal property that is new to
Michigan. To be eligible, the vehicle must not have been
previously taxed or exempted from taxation under another law.
Eligible vehicles must also:

* Be produced by an original equipment manufacturer;
* Meet the Federal Motor Vehicle Safety Standards;
* Meet local emissions standards; and
* Be propelled by natural gas, fuel blends containing at least
85% ethanol), liquefied petroleum gas (LPG, or propane), or fuel
blends containing at least 85% methanol), or be a fuel cell
vehicle, electric vehicle, or hybrid electric vehicle.

The Michigan NextEnergy Authority must certify the vehicle in
order for it to be eligible. The exemption expires on December
31, 2012.

(Michigan Compiled Laws ( http://www.legislature.mi.gov/ )
207.822 and 211.9(i))",,,false,30,State Incentives,"",,2012-12-31 00:00:00 UTC,,,"",BIOD|ETH|ELEC|HEV|HY|NG|PHEV|LPG,EXEM|TAX,"",IND,""
9693,MI,Plug-In Electric Vehicle (PEV) Time-Of-Use (TOU) Rate - Consumers Energy,"Consumers Energy offers a TOU rate to PEV owners. For more information,
see the Consumers Energy [Smart
Hours](https://www.consumersenergy.com/residential/rates/electric-rates-and-programs/rate-plan-options/smart-hours)
website.
",,,false,45,Utility/Private Incentives,"",,,2021-11-12 00:00:00 UTC,,"",ELEC|PHEV,OTHER|RBATE,"",STATION|IND,""
9752,AZ,Plug-In Electric Vehicle (PEV) Charging Rate - APS,"The Arizona Public Service Company (APS) offers an electricity rate
option to residential customers who own a qualified PEV. To be eligible,
customers must have an Advanced Metering Infrastructure meter in place.
Additional restrictions apply. The rate will be available through
December 31, 2015. For more information, see the APS Electric Vehicle
Rate Impact website.
",,,false,47,Utility/Private Incentives,"",2016-01-26 22:44:53 UTC,2015-12-31 00:00:00 UTC,,,"",ELEC|HEV|PHEV,OTHER,"",FLEET|IND,""
9792,MD,Electric Truck Purchase Vouchers,"The Maryland Energy Administration provides vouchers for the purchase of
new all-electric trucks. Eligible vehicles must have a gross vehicle
weight rating over 10,000 pounds and be registered for on-road use in
the state of Maryland. Vouchers of \$20,000 are available for qualified
vehicles purchased from a dealership in Maryland or directly from a
manufacturer located outside of Maryland. Vouchers of \$15,000 are
available for qualified vehicles purchased through a dealership located
outside of Maryland.
",2012-01-31 00:00:00 UTC,,false,18,State Incentives,"",,2013-05-01 00:00:00 UTC,,,"",ELEC|PHEV,RBATE,"",FLEET|IND,""
9812,MA,Electric Vehicle Supply Equipment (EVSE) Incentive - Coulomb Technologies,"Coulomb Technologies' ChargePoint America ( http://www.chargepointamerica.com/ ) program offers EVSE at no
cost to individuals or entities in the Boston metropolitan area.
To be eligible for free home charging stations, individuals
living within the specified areas must purchase a qualified
plug-in electric vehicle. Application information is available on
the ChargePoint America website. In most cases, installation will
be paid for by the EVSE owner; some cities, states, and
utilities, however, will provide funding towards installation
costs. All participants in the ChargePoint America program must
agree to anonymous data collection after installation. Additional
restrictions may apply.",,,false,17,Utility/Private Incentives,"",,2012-07-01 00:00:00 UTC,,,"",ELEC|HEV|PHEV,OTHER,"",FLEET|OTHER|IND,""
9893,NC,Electric Vehicle Supply Equipment (EVSE) Incentive - Progress Energy,"Progress Energy is conducting a pilot program through April 2013 that
provides qualified residential customers with Level 2 EVSE. Progress
Energy will install the EVSE at the home (covering up to \$1,500 in
installation costs) and service the equipment for the duration of the
pilot. Progress Energy will remotely access the EVSE to collect
information to better understand charging habits and the impact on the
power grid. At the end of the pilot, participants will be able to keep
the EVSE at no additional cost. As of May 2012, the Plugged In Program
has reached capacity and is no longer accepting applications. For more
information, see the [Progress Energy](https://www.progress-energy.com)
Plugged In Program website.
",2012-03-31 00:00:00 UTC,,false,79,Utility/Private Incentives,"",,,2012-05-01 00:00:00 UTC,,"",ELEC|PHEV,RBATE,"",STATION|IND,""
9894,SC,Electric Vehicle Supply Equipment (EVSE) Incentive - Progress Energy,"Progress Energy is conducting a pilot program through April 2013 that
provides qualified residential customers with Level 2 EVSE. Progress
Energy will install the EVSE at the home (covering up to \$1,500 in
installation costs) and service the equipment for the duration of the
pilot. Progress Energy will remotely access the EVSE to collect
information to better understand charging habits and the impact on the
power grid. At the end of the pilot, participants will be able to keep
the EVSE at no additional cost. As of May 2012, the Plugged In Program
has reached capacity and is no longer accepting applications. For more
information, see the [Progress Energy](https://www.progress-energy.com)
Plugged In Program website.
",2012-03-31 00:00:00 UTC,,false,58,Utility/Private Incentives,"",,,2012-05-01 00:00:00 UTC,,"",ELEC|PHEV,RBATE,"",STATION|IND,""
9912,OR,Alternative Fuel Vehicle (AFV) Tax Credit for Residents,"Through the [Residential Energy Tax
Credit](https://www.oregon.gov/energy/Incentives/Pages/Energy-Incentive-Programs.aspx)
program, qualified residents may receive tax credits for the purchase of
new AFVs or the conversion of vehicles to operate on an alternative
fuel. The credit for a new AFV is 25% of the incremental cost or \$750,
whichever is less. AFV conversions may also receive 25% of the project
cost or \$750, whichever is less. Leased vehicles may qualify with
permission from the vehicle owner. AFV conversions must be certified by
the U.S. Environmental Protection Agency. Qualified alternative fuels
include electricity, propane, hydrogen, and other fuels the Oregon
Department of Energy approves. Flexible fuel vehicles and low-speed
vehicles are not eligible for the vehicle incentives. The AFV credit is
available through December 31, 2011. (Reference [House
Bills](https://www.oregonlegislature.gov/) 3672 and 3606, 2011, and
Oregon Revised Statutes 316.116, 317.115, and 469.160-469.180)
",2005-09-02 00:00:00 UTC,2011-08-05 00:00:00 UTC,false,18,State Incentives,"",,2011-12-31 00:00:00 UTC,,,"",AFTMKTCONV|ETH|ELEC|HY|NG|PHEV|LPG,TAX,"",FLEET|IND,http://www.leg.state.or.us/|http://www.leg.state.or.us/ors/home.htm
9972,IN,Residential Electric Vehicle Charging Incentive - NIPSCO,"NIPSCO\'s IN-Charge At Home Electric Vehicle Program (Program) offers a
reduced rate for plug-in electric vehicle charging during off-peak hours
for those enrolled in the Program. The Program is in effect until
December 31, 2018. For more information, see the NIPSCO [IN-Charge
Electric Vehicle
Program](http://www.nipsco.com/en/our-services/in-charge-ev.aspx)
website.
",2012-04-01 00:00:00 UTC,,false,85,Utility/Private Incentives,"",2017-06-12 21:38:49 UTC,2018-12-31 00:00:00 UTC,,,"",ELEC|PHEV,OTHER|RBATE,"",STATION|IND,""
10012,CA,Electric Vehicle Supply Equipment (EVSE) Incentive - Bay Area,"The Bay Area Air Quality Management District (BAAQMD) PEV Home Charger
Deployment Program (Program) provides incentives for up to 2,750
residents who purchase a new plug-in electric vehicle and install Level
2 EVSE from qualifying vendors. Incentive amounts vary and the funds are
administered through BAAQMD partner vendors on a first-come,
first-served basis. For more information, see the Program website.
",2012-04-30 00:00:00 UTC,,false,65,State Incentives,"",,2013-09-01 00:00:00 UTC,,,"",ELEC|HEV|PHEV,RBATE,"",FLEET|IND,""
10013,KY,Plug-in Electric Vehicle (PEV) and Electric Vehicle Supply Equipment (EVSE) Grants,"Kentucky Utilities Company (KU) is offering \$250,000 in grant funding
to assist with the cost of PEV acquisition in fleets owned by
governmental and quasi-governmental bodies. KU will reimburse selected
applicants for the incremental cost of PEVs, specifically passenger cars
and light- or medium-duty trucks. KU will also fund the cost of one DC
fast charge EVSE, up to \$3,500, for each selected applicant.
Applications for funding must be submitted for consideration by June 15,
2012. For more information, see the [Program
Criteria](http://kentuckycleanfuels.org/resources/funding/) and
[Application](http://kentuckycleanfuels.org/resources/funding/).
",2012-04-30 00:00:00 UTC,,false,42,Utility/Private Incentives,"",,,2012-10-31 00:00:00 UTC,,"",ELEC|HEV|PHEV,GNT|RBATE,"",STATION|FLEET|IND,""
10076,MI,Plug-In Electric Vehicle (PEV) Charging Rate and Infrastructure Rebate - Indiana Michigan Power,"Indiana Michigan Power offers a special time-of-use rate option to
residential customers who own a qualified PEV.

Indiana Michigan Power also provides rebates of up to \$2,500 to
residential customers who purchase or lease a new PEV and install a
Level 2 EVSE with a separate meter. Customers must also sign up for the
Indiana Michigan Power PEV time-of-use rate. The rebate is available to
the first 250 qualified customers who submit a completed application.

For more information, see the Indiana Michigan Power [Rates, Programs &
Incentives](https://www.indianamichiganpower.com/info/ElectricCars/MichiganIncentives.aspx)
website.
",,,false,42,Utility/Private Incentives,"",,,2020-11-12 00:00:00 UTC,,"",ELEC|PHEV,RBATE,"",IND,""
10252,SC,Plug-In Hybrid Electric Vehicle (PHEV) Tax Credit,"For taxable years before 2017, an income tax credit is available for the
in-state purchase or lease of a new PHEV. For the purpose of this
incentive, a PHEV is a vehicle equipped with an internal combustion and
an electric engine with an all-electric range of at least nine miles,
uses an external source of energy to charge the battery, and has at
least four kilowatt-hours (kWh) of battery capacity. The credit is equal
to \$667, plus \$111 if the vehicle has at least five kWh of battery
capacity, plus an additional \$111 for each additional kWh, with a
maximum allowed credit of \$2,000. Low- or medium-speed vehicles do not
qualify for this credit. Total claims for all taxpayers in one year may
not exceed \$200,000 and are available on a first-come, first-served
basis. (Reference [South Carolina Code of
Laws](http://www.scstatehouse.gov/code/statmast.php) 12-6-3376)
",2012-05-14 00:00:00 UTC,,false,17,State Incentives,"",,2016-12-31 00:00:00 UTC,,,"",PHEV,TAX,"",FLEET|IND,http://www.scstatehouse.gov/code/statmast.php
10272,GA,Electric Vehicle Supply Equipment (EVSE) Incentive - ECOtality,"Through the EV Project, ECOtality offers EVSE at no cost to individuals
in the Atlanta metropolitan area. To be eligible for free home charging
stations, individuals living within the specified area must purchase a
qualified plug-in electric vehicle (PEV). Individuals purchasing an
eligible PEV should apply at the dealership at the time of vehicle
purchase. The EV Project incentive program will also cover most, if not
all, of the costs of EVSE installation. All participants in the EV
Project incentive program must agree to anonymous data collection after
installation. Additional restrictions may apply.
",2012-08-01 00:00:00 UTC,,false,54,Utility/Private Incentives,"",,2013-03-11 00:00:00 UTC,,,"",ELEC|HEV|PHEV,OTHER,"",IND,""
10273,IL,Electric Vehicle Supply Equipment (EVSE) Incentive - ECOtality,"Through the EV Project, ECOtality offers EVSE at no cost to individuals
in the Chicago metropolitan area. To be eligible for free home charging
stations, individuals living within the specified area must purchase a
qualified plug-in electric vehicle (PEV). Individuals purchasing an
eligible PEV should apply at the dealership at the time of vehicle
purchase. The EV Project incentive program will also cover most, if not
all, of the costs of EVSE installation. All participants in the EV
Project incentive program must agree to anonymous data collection after
installation. Additional restrictions may apply.
",2012-08-01 00:00:00 UTC,,false,70,Utility/Private Incentives,"",,2013-03-11 00:00:00 UTC,,,"",ELEC|HEV|PHEV,OTHER,"",IND,""
10274,NJ,Electric Vehicle Supply Equipment (EVSE) Incentive - ECOtality,"Through the EV Project ( http://www.panynj.gov/truckers-resources/ ), ECOtality offers
EVSE at no cost to individuals in the Philadelphia metropolitan
area. To be eligible for free home charging stations, individuals
living within the specified area must purchase a qualified
plug-in electric vehicle (PEV). Individuals purchasing an
eligible PEV should apply at the dealership at the time of
vehicle purchase. The EV Project incentive program will also
cover most, if not all, of the costs of EVSE installation. All
participants in the EV Project incentive program must agree to
anonymous data collection after installation. Additional
restrictions may apply.",2012-08-01 00:00:00 UTC,,false,32,Utility/Private Incentives,"",,2013-03-11 00:00:00 UTC,,,"",ELEC|HEV|PHEV,OTHER,"",IND,""
